,X,customer,traintest,churn,churndep,revenue,mou,recchrge,directas,overage,roam,changem,changer,dropvce,blckvce,unansvce,custcare,threeway,mourec,outcalls,incalls,peakvce,opeakvce,dropblk,callfwdv,callwait,months,uniqsubs,actvsubs,phones,models,eqpdays,age1,age2,children,credita,creditaa,prizmrur,prizmub,prizmtwn,refurb,webcap,truck,rv,occprof,occcler,occcrft,occstud,occhmkr,occret,occself,ownrent,marryun,marryyes,mailord,mailres,mailflag,travel,pcown,creditcd,retcalls,retaccpt,newcelly,newcelln,refer,incmiss,income,mcycle,setprcm,setprc,retcall
66063,66063,1071846,1,1,1,64.75499725,390.75,54.99000168,5.940000057,39.5,0,-389.75,-19.76499939,7.666666508,2.666666746,55.66666794,0.333333343,0.333333343,27.69000053,7,0,79.33333588,48.33333206,10.33333302,0,0.333333343,10,1,1,2,2,205,66,62,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,9,0,0,129.9899902,0
66064,66064,1071853,1,1,1,33.71500015,89.5,37.40750122,0,0,6.307499886,-2.5,-13.66499996,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,1,308,32,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,7,0,1,0,1
66065,66065,1071857,1,1,1,16.53750038,25.75,10,0,5.25,1.100000024,-23.75,-6.537499905,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,2,1,1,354,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0
66066,66066,1071873,1,1,1,69.98999786,592.75,55.15750122,0.495000005,66.75,0,-33.75,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,1,308,32,34,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9,0,1,0,0
66067,66067,1071876,1,1,1,32.71250153,233.75,39.99000168,2.722500086,0,0,282.25,5.197500229,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,1,1,415,28,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,1,0,0
66068,66068,1071879,1,1,1,144.1349945,1258,59.99000168,5.445000172,221.75,0,-27,-70.16500092,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,1,1,354,36,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,6,0,1,0,0
66069,66069,1071894,1,1,1,30.95249939,327.5,39.99000168,0,2.75,0,19.5,-0.962499976,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,2,1,308,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,129.9899902,0
66070,66070,1071896,1,1,1,43.33750153,573,10,1.237499952,107,0,-428,-31.74749947,7,8,20,0,0,108.0666656,16,5,92.33333588,16.66666603,15,0,0.666666687,12,2,2,2,2,342,34,34,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,59.98999023,0
66071,66071,1071904,1,1,1,29.98999977,113.75,39.99000168,0,0,0,15.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,1,1,354,34,34,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
66072,66072,1071905,1,1,1,35.23749924,86.75,44.99000168,0.247500002,0,0,-70.75,-0.247500002,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,1,1,354,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7,0,1,0,0
66073,66073,1071910,1,1,1,89.21499634,785.5,59.99000168,0,130.75,0,111.5,23.77499962,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,1,308,34,34,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,1,0,0
66074,66074,1071911,1,1,1,12.59500027,224.5,10,0.495000005,6,0,-74.5,-1.544999957,6,1.333333373,30.33333397,0,0,47.11333466,31.33333397,26.66666603,83.33333588,29.33333397,7.333333492,0,0.666666687,10,3,2,4,4,144,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,7,0,0,129.9899902,0
66075,66075,1071913,1,1,1,53.52249908,531.75,59.99000168,0.247500002,9,0.584999979,463.25,9.817500114,2,1.666666627,8.666666985,0,1.666666627,109.3499985,30.66666603,20.66666603,80.66666412,43.33333206,3.666666746,0,0.666666687,14,2,2,2,2,100,28,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,6,0,0,149.9899902,0
66076,66076,1071920,1,1,1,21.45249939,17.25,19.98999977,0,3.75,0,-7.25,-1.462499976,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,2,1,1,354,50,48,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,5,0,1,0,0
66077,66077,1071934,1,1,1,38.74000168,670.25,49.99000168,0,0,0,-264.25,1.25,2.666666746,2.666666746,27,4.666666508,0,175,19.33333397,1,52.66666794,74.33333588,5.666666508,0,0.666666687,12,1,1,3,3,315,32,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,3,0,0,99.98999023,0
66078,66078,1071939,1,1,1,69.98999786,232.25,79.98999786,0,0,0,112.75,0,0.333333343,2.666666746,7.666666508,0,0,0,4,0,30.66666603,14,3,0,0,12,2,2,2,2,307,24,44,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,6,0,0,29.98999023,0
66079,66079,1071944,1,1,1,37.44250107,790.25,33.74250031,0,32,0,-593.25,-37.44250107,9,1.333333373,12.33333302,2.333333254,0.333333343,83.82666779,34.66666794,9,66.33333588,90.33333588,10.33333302,0,0.666666687,12,1,1,4,2,153,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.989997864,0
66080,66080,1071947,1,1,1,36.96250153,146.5,38.61500168,1.237499952,0,7.110000134,-4.5,-15.32250023,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,2,1,308,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,5,0,0,59.98999023,1
66081,66081,1071951,1,1,1,29.98999977,233.75,39.99000168,0,0,0,36.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,2,1,1,415,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66082,66082,1071966,1,1,1,26.58499908,292.25,35.79750061,0.495000005,0,0.292499989,99.75,4.394999981,1,1,13.66666698,1.333333373,0,58.86000061,12,2.666666746,43.33333206,53.66666794,2,0,0,12,2,2,1,1,354,52,52,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0
66083,66083,1071968,1,1,1,144.6725006,562.5,94.98999786,0.495000005,236.75,0,-548.5,-59.68249893,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,2,1,1,354,26,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0
66084,66084,1071970,1,1,1,34.99000168,280.5,44.99000168,0,0,0,102.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,1,1,415,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66085,66085,1071974,1,1,1,41.99499893,604.5,30.63999939,1.980000019,22.25,0,-432.5,-69.40499878,46.66666794,5.666666508,32.66666794,1.333333373,0,96.99666595,56,5.666666508,200,87,52.33333206,0,2,14,1,1,1,1,415,44,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0
66086,66086,1071978,1,1,1,122.8225021,536,39.99000168,0.495000005,260.25,0,-536,-92.83249664,5,0.333333343,6.333333492,6.333333492,0,580.2700195,52,18.66666603,87.66666412,86.33333588,5.333333492,0,0,14,1,1,1,1,415,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66087,66087,1071986,1,1,1,10.24750042,267.75,10,0.247500002,0,0,64.25,0.742500007,0,0.333333343,5.333333492,0,0.333333343,29.25666618,5,3,19.66666603,5.666666508,0.333333343,0,0,12,4,2,1,1,354,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66088,66088,1071988,1,1,1,49.35749817,446,44.99000168,0.247500002,24,5.71999979,25,4.53249979,6.333333492,0,15.33333302,0,0,144.8533325,31.33333397,17.66666603,136.6666718,91.33333588,6.333333492,0,1.333333373,14,1,1,1,1,415,34,32,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,6,0,1,0,0
66089,66089,1071998,1,1,1,55.10749817,364.25,57.00749969,0.99000001,31.5,0,115.75,-0.1175,1.666666627,8.666666985,58.66666794,1.666666627,0,53.87666702,16,4.666666508,67.33333588,72.33333588,10.33333302,0,1.333333373,12,1,1,1,1,354,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
66090,66090,1072006,1,1,1,81.45500183,493.25,44.53499985,0.495000005,125.5,0,51.75,64.16500092,5.666666508,0,92,0.333333343,0,55.79999924,30.66666603,3.333333254,171,95.66666412,5.666666508,0,2.333333254,14,1,1,1,1,414,34,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,5,0,1,0,0
66091,66091,1072009,1,1,1,30.43250084,192,39.99000168,0.247500002,0,0.194999993,-4,0.337500006,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,1,307,70,64,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,9,0,1,0,0
66092,66092,1072010,1,1,1,23.07250023,0,33.07249832,0,0,0,0,-3.082499981,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,1,307,54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,7,0,1,0,0
66093,66093,1072011,1,1,1,16.60499954,98.25,10,0.99000001,3.25,0.639999986,-2.25,-1.61500001,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,2,2,2,406,30,28,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,6,0,0,29.98999023,0
66094,66094,1072014,1,1,1,30.48500061,129,29.98999977,0.495000005,0,0,95,1.485000014,2.666666746,0,11.33333302,0.666666687,0,7.380000114,2.666666746,0,25.33333397,10.33333302,2.666666746,0,0.333333343,10,2,1,1,1,307,NA,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66095,66095,1072016,1,1,1,46.60749817,357.5,48.86000061,0.247500002,0,0,0.5,3.382499933,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,1,1,353,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
66096,66096,1072022,1,1,1,46.00749969,400.5,39.99000168,0,26.25,6.542500019,-199.5,-13.06750011,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1,1,245,26,28,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0
66097,66097,1072025,1,1,1,30.36499977,38.25,29.98999977,0,0,0,-20.25,-0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,1,307,52,52,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,8,0,1,0,0
66098,66098,1072028,1,1,1,63.14250183,573.75,55.11000061,0.742500007,114.25,0,-9.75,1.847499967,5,7,34,12.33333302,0,130,12,4.333333492,109.3333359,65,12,0,1,10,1,1,1,1,307,NA,NA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
66099,66099,1072038,1,1,1,35.79000092,1270.75,10,0.99000001,0,24.79999924,-185.75,-24.62000084,18,2,112.3333359,0.333333343,0.333333343,317.1733398,31.33333397,9.333333015,220,263.6666565,21.33333397,0,0.333333343,10,3,2,2,1,307,56,56,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,3,0,0,149.9899902,0
66100,66100,1072042,1,1,1,50.91500092,975.25,50.06999969,0.495000005,3.75,8.850000381,200.75,-2.525000095,12.66666698,75.66666412,35,13,0,23.09666634,11.66666698,0,80.33333588,81,88.33333588,0,0,10,1,1,1,1,307,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
66101,66101,1072044,1,1,1,65.08999634,427.5,44.99000168,0,86,0,-252.5,-30.10000038,2,0,39.66666794,1.666666627,0,185.3099976,35.66666794,7,123.6666641,43,2,0,0,14,2,2,1,1,414,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
66102,66102,1072046,1,1,1,52.18249893,309.5,59.99000168,0,0,2.192500114,53.5,5.297500134,2,0,9.666666985,0,1,118.1699982,37,11.33333302,75,53,2,0,0.333333343,10,3,2,1,1,307,48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0
66103,66103,1072048,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,1,1,245,36,34,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,7,0,1,0,0
66104,66104,1072049,1,1,1,44.63249969,328.25,44.99000168,0,23.5,0.959999979,-106.25,-5.802499771,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1,1,245,52,52,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,9,0,1,0,0
66105,66105,1072050,1,1,1,78.30500031,1237.25,59.99000168,0,53.5,6.914999962,-456.25,-13.05500031,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,1,307,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66106,66106,1072051,1,1,1,35.23749924,147.75,44.99000168,0.247500002,0,0,68.25,-0.247500002,6.666666508,2.333333254,22,2.666666746,0.333333343,10.94333363,4.333333492,0,31.33333397,12.66666698,9,0,0,10,1,1,3,1,259,72,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,149.9899902,0
66107,66107,1072057,1,1,1,99.05500031,430.75,97.97499847,1.980000019,0,1.100000024,-38.75,9.024999619,1,6.333333492,49.33333206,0,0,77.58000183,29,1.333333373,169.6666718,106,7.333333492,0,5,10,1,1,2,1,209,30,30,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,149.9899902,0
66108,66108,1072062,1,1,1,46.35250092,953.5,44.99000168,0.495000005,30.75,0,267.5,27.90749931,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,1,1,353,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
66109,66109,1072063,1,1,1,201.1224976,1050.5,79.98999786,2.970000029,354,19.63750076,138.5,65.14749908,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,1,307,44,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0
66110,66110,1072064,1,1,1,52.95999908,724.5,49.99000168,0.495000005,5,0,53.5,-2.220000029,5.666666508,0.666666687,6.333333492,1.333333373,0,44.40999985,4.666666508,0.333333343,38,28.66666603,6.333333492,0,1,14,2,1,1,1,414,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0
66111,66111,1072066,1,1,1,34.99000168,0,44.99000168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,3,1,188,54,50,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,5,0,0,79.98999023,0
66112,66112,1072071,1,1,1,79.67250061,813.25,100.3925018,1.485000014,0,0,202.75,-1.712499976,3,29.33333397,11.33333302,0,0,235.5466614,60,7.333333492,319,75,32.33333206,0,23,8,2,2,1,1,245,40,38,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,6,0,1,0,0
66113,66113,1072081,1,1,1,120.1025009,1984.75,69.98999786,1.237499952,162.75,0,61.25,-38.12250137,7.333333492,94,63.33333206,7.666666508,0.333333343,365.4700012,12.66666698,1.333333373,107,110.6666641,101.3333359,0,3.666666746,10,1,1,1,1,307,46,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,1,0,0
66114,66114,1072082,1,1,1,32.43000031,224.5,39.99000168,0.247500002,0,2.192500114,-148.5,-2.440000057,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,3,1,413,28,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,79.98999023,0
66115,66115,1072083,1,1,1,90.05999756,612.25,94.98999786,0.99000001,0,4.079999924,176.75,-5.070000172,12.66666698,1,44.66666794,0,0.333333343,171.0599976,35.66666794,18.33333397,148,107.6666641,13.66666698,0,5.333333492,12,2,2,2,1,239,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,199.9899902,0
66116,66116,1072086,1,1,1,28.23250008,169.25,39.99000168,0.742500007,0,0,9.75,2.747499943,6,0.333333343,24.33333397,0.666666687,0.666666687,13.74333286,8,0.333333343,43,5.333333492,6.333333492,0,0.333333343,10,1,1,3,2,30,40,28,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,6,0,0,129.9899902,0
66117,66117,1072092,1,1,1,41.96500015,489.25,44.86999893,0.495000005,16.5,0,-46.25,5.025000095,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,1,307,48,48,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0
66118,66118,1072096,1,1,1,114.6949997,1280.75,104.9899979,4.454999924,85,0,-349.75,-22.73500061,35.66666794,3.666666746,68.66666412,0.333333343,2,315.7000122,22.66666603,0,240.6666718,136.3333282,39.33333206,0,10.33333302,12,1,1,1,1,353,24,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0
66119,66119,1072100,1,1,1,48.01499939,485.75,30.63999939,1.485000014,9.5,0,444.25,15.99499989,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,1,1,307,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66120,66120,1072101,1,1,1,67.54000092,23.25,69.98999786,0,0,7.550000191,20.75,6.949999809,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,1,1,1,353,54,54,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0
66121,66121,1072110,1,1,1,110.8850021,112.25,29.99250031,0,1,6.449999809,-4.25,39.89500046,18.66666603,1,17.33333397,0,0,11.9533329,5,0,16.66666603,8.333333015,19.66666603,0,0.333333343,8,1,1,3,2,60,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,129.9899902,1
66122,66122,1072113,1,1,1,39.36500168,465,44.99000168,0,12.5,0,-68,-4.375,7,1.333333373,21.66666603,0,0,115.8433304,23.66666603,1,62.33333206,62.33333206,8.333333015,0,1,12,2,1,1,1,353,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66123,66123,1072121,1,1,1,235.7924957,2717.75,160.7975006,1.980000019,109.5,31.71500015,913.25,0.467500001,45.33333206,44.66666794,119.3333359,12.66666698,0.333333343,595.2733154,72.66666412,29,354.3333435,238,96.33333588,0,5,10,1,1,4,2,146,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,79.98999023,0
66124,66124,1072123,1,1,1,98.37249756,1545.75,49.99000168,2.474999905,144.25,0.704999983,-98.75,-4.582499981,20.33333397,1.666666627,167.3333282,3,2,446.2000122,139.6666718,45,432,660.666687,22,0,5.666666508,12,1,1,2,2,131,44,44,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,6,0,0,129.9899902,0
66125,66125,1072130,1,1,1,41.56999969,169,40.06999969,0,0,0,43,2.420000076,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,1,1,1,414,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66126,66126,1072140,1,1,1,10,168.5,10,0,0,0,-168.5,0,6.666666508,0,31,0,0,14.24333286,14.33333302,2,31,41.33333206,6.666666508,0,0,10,2,2,1,1,300,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,1,0,0
66127,66127,1072145,1,1,1,38.99000168,253,44.99000168,0,0,0,-21,0,3.333333254,0.666666687,34.66666794,1,0.333333343,61.35666656,2,0,58.66666794,59,4,0,0,10,3,1,5,4,19,46,46,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,129.9899902,0
66128,66128,1072152,1,1,1,90.29750061,1154.75,84.98999786,0,0,15.30749989,244.25,-5.947500229,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,1,1,1,414,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66129,66129,1072167,1,1,1,88.04250336,775,44.99000168,0.99000001,148.75,0,479,55.03749847,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,1,306,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66130,66130,1072169,1,1,1,43.01750183,773,39.99000168,0.247500002,25,0,-13,-7.857500076,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,1,1,352,42,30,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
66131,66131,1072171,1,1,1,5.637499809,258.5,0,2.474999905,4,1.5625,-87.5,-0.747500002,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,2,1,1,352,50,48,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,9,0,1,0,0
66132,66132,1072173,1,1,1,37.37749863,196,39.99000168,0,8.25,0.5,103,10.16250038,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,1,306,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66133,66133,1072198,1,1,1,50.38000107,988.75,59.99000168,0,1,0,-290.75,1.169999957,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,1,1,352,46,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66134,66134,1072199,1,1,1,83.46250153,1838,84.98999786,0,33.75,0,139,-4.472499847,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,1,1,413,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
66135,66135,1072206,1,1,1,43.12749863,160.25,39.99000168,0,0.25,13.03999996,-53.25,-6.367499828,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,1,1,306,52,50,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,6,0,1,0,0
66136,66136,1072209,1,1,1,39.23749924,117.25,44.99000168,0.247500002,0,0,12.75,0.742500007,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,1,1,352,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
66137,66137,1072211,1,1,1,50.70000076,824.75,59.99000168,0,0,0.709999979,26.25,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,1,1,1,352,44,42,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,9,0,1,0,0
